Importer stats
--------------
 133844 100.00% total
  87160 65.12% extensions
  31766 23.73% apps
  14870 11.11% themes
     48 0.04% error

   6478 7.43% missing_permissions
  10230 11.74% missing_apis
   5535 6.35% missing_manifests

  72538 83.22% easy_conversion
   2618 3.00% browser_namespace
  19055 21.86% no_apis

Chrome API coverage
-------------------
     95 95.00% top 100 API
    228 91.20% top 250 API

Top API usage
------------
      7 minimum_edge_version
      7 nacl_modules
      7 all_frames
      6 author_email
      6 language
      6 country
      6 shortName
      6 title
      6 current_locale
      6 intents
      6 orientation
      5 default_local
      5 short-name
      4 license
      4 homepage
      4 external_update_url
      4 automation
      3 mime_types
      3 browser_specific_settings
      3 default_popup
      3 gdrive_mime_types
      3 plugins
      3 prefer_related_applications
      3 related_applications
      3 debug
      3 chrome_ui_overrides
      3 package_name
      3 browser_actions
      3  app 
      3 permission
      2 bluetooth
      2 display_in_launcher
      2 kiosk_enabled
      2 shot_name
      2 gecko
      2 _comment
      2 repository
      2 pages
      2 tuid
      2 Background
      2 licenses
      2 file_system_provider_capabilities
      2 content_script
      2 creator
      2 scripts
      2 Short Name
      2 event_rules
      2 Description
      2 Short name
      2 accId
      2 accCode
      2 keywords
      2 discription
      2 $schema
      2 js
      2 service
      2 email
      2 matches
      1 inprivate
      1 Key
      1 web
      1 background.persistent
      1 _version
      1 previous_version
      1 devMode
      1 popup
      1 offered_by
      1 home_page_url
      1 debug_mode
      1 endpointUrl
      1 icons.png
      1 logos
      1 accepts_tls_channel_id
      1 path
      1 type
      1 allowed_origins
      1 nickname
      1 desription
      1 env
      1 dev
      1 settings
      1 content scripts
      1 position
      1 search_url
      1 scrreminder
      1 buildName
      1 launch_path
      1 include_globs
      1 main_version
      1 label
      1 Scope
      1 removed
      1 alias
      1 arc_metadata
      1 default locale
      1 //note
      1 short_:name
      1 platforms
      1 __update_url
      1 comment1
      1 comment2
      1 comment3
      1 comment4
      1 comment5
      1 comment6
      1 comment8
      1 comment9
      1 decreiption
      1 gcm_sender_id
      1 inject
      1 home_url
      1 short_nane
      1 spellcheck
      1 mixpane_api_key
ILLEGAL CHARACTERS
      1 content-Security-Policy
      1 default_title
      1 browser
      1 dashboardHost
